imageName,groundTruth,amazonLabels,amazonScores,azureLabels,azureScores,clarifaiLabels,clarifaiScores,googleLabels,googleScores,watsonLabels,watsonScores,category,indoor
sun_aatobemiwpkkyrbb,laundromat,"['Appliance', 'Washer', 'Laundry', 'Bedroom', 'Indoors']","[75.73542022705078, 63.24422073364258, 60.19414138793945, 56.83601379394531, 56.83601379394531]","['indoor', 'floor', 'home appliance', 'furniture', 'cabinetry']","[0.9838403463363647, 0.9632211923599243, 0.9234000444412231, 0.916568398475647, 0.6730765104293823]","['machine', 'equipment', 'no person', 'room', 'indoors']","[0.987794041633606, 0.9873644113540649, 0.9782264232635498, 0.9774576425552368, 0.9761629104614258]","['Major appliance', 'Laundry room', 'Room', 'Product', 'Washing machine']","[0.95179325, 0.94354486, 0.89744776, 0.8828333, 0.84638584]","['washhouse', 'building', 'autoclave', 'Laundromat', 'appliance']","[0.908, 0.908, 0.668, 0.5, 0.792]",laundromat,False
sun_aonsgoyhlmvrddtd,hotel_room,"['Flooring', 'Wood', 'Hardwood', 'Furniture', 'Bed']","[99.9401626586914, 99.84814453125, 99.59962463378906, 98.02449035644531, 98.02449035644531]","['wall', 'indoor', 'room', 'living', 'floor']","[0.9984190464019775, 0.9960598945617676, 0.9735492467880249, 0.9615688323974609, 0.9327712655067444]","['furniture', 'room', 'indoors', 'chair', 'house']","[0.9984927177429199, 0.9972778558731079, 0.9911941289901733, 0.9894930124282837, 0.985802412033081]","['Room', 'Property', 'Ceiling', 'Interior design', 'Building']","[0.9698926, 0.9505695, 0.94352514, 0.9108957, 0.9049757]","['accommodation', 'living quarters', 'housing', 'bedsitting room', 'apartment']","[0.625, 0.683, 0.875, 0.601, 0.602]",hotel_room,False
sun_bnjyhqhdgdfptved,hotel_room,"['Furniture', 'Room', 'Indoors', 'Bedroom', 'Dorm Room']","[99.79093170166016, 99.67772674560547, 99.67772674560547, 99.67772674560547, 96.64251708984375]","['floor', 'wall', 'indoor', 'bed', 'couch']","[0.9976783990859985, 0.9957484602928162, 0.9899100065231323, 0.9820431470870972, 0.9818434715270996]","['furniture', 'room', 'bed', 'lamp', 'bedroom']","[0.9995632171630859, 0.9992898106575012, 0.99819016456604, 0.9980863332748413, 0.9974544644355774]","['Room', 'Bedroom', 'Furniture', 'Property', 'Bed']","[0.97231084, 0.96974313, 0.96870685, 0.9505695, 0.9374363]","['twin bed', 'bed', 'furniture', 'bedsitting room', 'apartment']","[0.65, 0.651, 0.653, 0.613, 0.729]",hotel_room,False
sun_aqwoyyzthjttghmh,hotel_room,"['Indoors', 'Room', 'Bedroom', 'Bed', 'Furniture']","[99.58322143554688, 99.58322143554688, 99.58322143554688, 95.44771575927734, 95.44771575927734]","['floor', 'indoor', 'wall', 'bed', 'room']","[0.9993497133255005, 0.9984229207038879, 0.9928032159805298, 0.9801117181777954, 0.9789179563522339]","['bed', 'bedroom', 'furniture', 'room', 'hotel']","[0.9997333288192749, 0.9994330406188965, 0.9989418983459473, 0.998310923576355, 0.9939308762550354]","['Bedroom', 'Bed', 'Furniture', 'Room', 'Bed sheet']","[0.9954091, 0.9890871, 0.98716295, 0.97986174, 0.9698686]","['sleigh bed', 'bed', 'furniture', 'quilt', 'bedroom']","[0.706, 0.843, 0.726, 0.634, 0.638]",hotel_room,False
sun_bvmferndqwukjzvi,hotel_room,"['Furniture', 'Room', 'Indoors', 'Bedroom', 'Bed']","[99.68057250976562, 93.84545135498047, 93.84545135498047, 91.93693542480469, 86.30431365966797]","['indoor', 'couch', 'fireplace', 'pillow', 'floor']","[0.9864514470100403, 0.9807099103927612, 0.9585216045379639, 0.9251365661621094, 0.9212154150009155]","['furniture', 'bed', 'bedroom', 'room', 'lamp']","[0.9995242357254028, 0.998917818069458, 0.9987397193908691, 0.9982919692993164, 0.9955174922943115]","['Bedroom', 'Furniture', 'Bed', 'Room', 'Bed sheet']","[0.9931606, 0.98716295, 0.9837096, 0.97986174, 0.9508914]","['hotel room', 'bedroom', 'indoors', 'bedsitting room', 'apartment']","[0.625, 0.826, 0.842, 0.612, 0.613]",hotel_room,False
sun_adeotheuqeilpkdu,hotel_room,"['Chair', 'Furniture', 'Indoors', 'Room', 'Bedroom']","[99.47069549560547, 99.47069549560547, 99.0055160522461, 99.0055160522461, 99.0055160522461]","['indoor', 'wall', 'room', 'vase', 'table']","[0.9987363815307617, 0.9977288246154785, 0.9882999658584595, 0.9841302633285522, 0.9622911214828491]","['room', 'furniture', 'inside', 'lamp', 'table']","[0.9978592395782471, 0.9972790479660034, 0.9962688684463501, 0.9909882545471191, 0.9903421401977539]","['Room', 'Interior design', 'Property', 'Furniture', 'Bedroom']","[0.97098, 0.94245917, 0.93840295, 0.93012315, 0.928666]","['resort hotel', 'hotel', 'building', 'connecting room', 'bedroom']","[0.64, 0.64, 0.64, 0.63, 0.797]",hotel_room,False
sun_anmpxiapzrtfxagk,bowling_alley,"['Human', 'Person', 'Bowling']","[99.49707794189453, 99.49707794189453, 97.79792785644531]","['bowling', 'floor', 'sport', 'indoor', 'bowling equipment']","[0.9876627922058105, 0.9871053695678711, 0.9857070446014404, 0.9834500551223755, 0.9755944013595581]","['bowling alley', 'recreation', 'leisure', 'competition', 'bowler']","[0.9998078346252441, 0.9992600679397583, 0.9989047050476074, 0.9968518018722534, 0.9945629835128784]","['Bowling', 'Ten-pin bowling', 'Bowling pin', 'Bowling ball', 'Bowling equipment']","[0.9956483, 0.99298495, 0.98957497, 0.98897445, 0.9882074]","['duckpin', 'bowling pin', 'bowling equipment', 'bowling tenpin', 'coal black color']","[0.974, 0.991, 0.991, 0.5, 0.876]",bowling_alley,False
sun_atxnmvxsxyyrqqdl,bowling_alley,['Bowling'],[94.69966125488281],"['bowling', 'indoor', 'bowling equipment', 'ten-pin bowling', 'bowling pin']","[0.9580482244491577, 0.9402640461921692, 0.8199025988578796, 0.6248722076416016, 0.5647003650665283]","['competition', 'no person', 'airport', 'production', 'indoors']","[0.9904052019119263, 0.9856972098350525, 0.9846922159194946, 0.9831162691116333, 0.9805024266242981]","['Bowling', 'Ten-pin bowling', 'Leisure centre', 'Duckpin bowling', 'Individual sports']","[0.95825887, 0.81477696, 0.801682, 0.6742217, 0.66722053]","['bowling alley', 'building', 'hall', 'indoors', 'lecture room']","[0.749, 0.749, 0.548, 0.669, 0.5]",bowling_alley,False
sun_abhahegnvbkntrwu,bowling_alley,"['Human', 'Person', 'Bowling', 'Clothing', 'Footwear']","[99.75824737548828, 99.75824737548828, 98.13239288330078, 97.75422668457031, 97.75422668457031]","['indoor', 'bowling', 'person', 'ceiling', 'floor']","[0.9957383871078491, 0.9927009344100952, 0.9870890378952026, 0.9847768545150757, 0.9557182192802429]","['exhibition', 'people', 'vehicle', 'festival', 'ball']","[0.96885085105896, 0.9595202207565308, 0.9553955793380737, 0.9514776468276978, 0.9192332029342651]","['Ten-pin bowling', 'Bowling', 'Bowler', 'Bowling equipment', 'Bowling ball']","[0.9707075, 0.9625046, 0.9399593, 0.90734076, 0.8448359]","['person', 'baggage claim', 'sparring', 'boxing', 'contact sport']","[0.593, 0.759, 0.648, 0.65, 0.65]",bowling_alley,False
sun_atojctafspocuhxr,bowling_alley,"['Person', 'Human', 'Bowling']","[99.61111450195312, 99.61111450195312, 86.77574157714844]","['indoor', 'floor', 'ceiling', 'person', 'room']","[0.9996399879455566, 0.997746467590332, 0.9902464151382446, 0.9435862302780151, 0.8850196599960327]","['inside', 'indoors', 'chair', 'room', 'furniture']","[0.9856705665588379, 0.9839655756950378, 0.9738662838935852, 0.9653091430664062, 0.9544546604156494]","['Room', 'Building', 'Event', 'Interior design']","[0.7444316, 0.6551226, 0.6273696, 0.54307204]","['call center', 'building', 'gymnastic apparatus', 'classroom', 'indoors']","[0.586, 0.586, 0.564, 0.564, 0.685]",bowling_alley,False
sun_aodwbcuotnlkdkar,bowling_alley,"['Person', 'Human', 'Bowling', 'Shoe', 'Clothing']","[99.43345642089844, 99.43345642089844, 97.6875228881836, 90.93120574951172, 90.93120574951172]","['floor', 'bowling equipment', 'indoor', 'ten-pin bowling', 'bowling pin']","[0.9987989068031311, 0.9965429306030273, 0.9929161071777344, 0.986209511756897, 0.984618067741394]","['bowling alley', 'airport', 'recreation', 'locomotive', 'indoors']","[0.9946812987327576, 0.9872604608535767, 0.9787039756774902, 0.9780160188674927, 0.9638388752937317]","['Bowling', 'Ten-pin bowling', 'Bowling pin', 'Bowling equipment', 'Bowling ball']","[0.9956483, 0.99298495, 0.9888662, 0.9882074, 0.97581375]","['bowling alley', 'building', 'bowling equipment']","[0.989, 0.989, 0.798]",bowling_alley,False
sun_baunhkgvrjrgulev,museum,"['Chair', 'Furniture', 'Room', 'Indoors', 'Living Room']","[99.94255828857422, 99.94255828857422, 99.44878387451172, 99.44878387451172, 95.94915771484375]","['indoor', 'chair', 'table', 'room', 'curtain']","[0.9785021543502808, 0.9691113829612732, 0.8764137029647827, 0.793310284614563, 0.6101081371307373]","['chair', 'room', 'furniture', 'rug', 'curtain']","[0.997178316116333, 0.9970811605453491, 0.9960685968399048, 0.9910171031951904, 0.9898018836975098]","['Room', 'Floor', 'Furniture', 'Flooring', 'Interior design']","[0.9359298, 0.8862186, 0.8633111, 0.85687184, 0.84180534]","['broadloom (carpet)', 'rug', 'floor cover', 'moquette fabric', 'fabric']","[0.807, 0.883, 0.887, 0.634, 0.635]",museum,False
sun_bizicyiqjvqisqxp,museum,"['Person', 'Human', 'Indoors', 'Interior Design', 'Room']","[99.72770690917969, 99.72770690917969, 99.2233657836914, 99.2233657836914, 97.88483428955078]","['indoor', 'furniture', 'floor', 'chair', 'clock']","[0.985325813293457, 0.9817749261856079, 0.9652392864227295, 0.9261150360107422, 0.8790780305862427]","['people', 'room', 'furniture', 'table', 'indoors']","[0.9867931008338928, 0.9866961240768433, 0.9842612743377686, 0.9778738617897034, 0.9735225439071655]","['Building', 'Room', 'Collection', 'Tourist attraction', 'Art']","[0.66961455, 0.6566393, 0.6083593, 0.5813664, 0.5813032]","['Art Museum', 'art gallery', 'indoors', 'Art Studio', 'alabaster color']","[0.778, 0.7, 0.842, 0.5, 0.85]",museum,False
sun_arbbcogjymobihdv,museum,"['Person', 'Human', 'Vehicle', 'Transportation', 'Train']","[99.16834259033203, 99.16834259033203, 98.97891235351562, 98.97891235351562, 98.97891235351562]","['train', 'vehicle', 'land vehicle', 'station', 'transport']","[0.9773561954498291, 0.9369179010391235, 0.9143123626708984, 0.862521767616272, 0.8427954316139221]","['train', 'transportation system', 'locomotive', 'railway', 'subway system']","[0.998309850692749, 0.9965652227401733, 0.9965175986289978, 0.9932399988174438, 0.9919791221618652]","['Transport', 'Mode of transport', 'Vehicle', 'Light', 'Public transport']","[0.97590184, 0.951597, 0.9291238, 0.8738562, 0.84432757]","['public transport (bus/train)', 'local public transport', 'subway train', 'train', 'public transport']","[0.864, 0.74, 0.5, 0.508, 0.801]",museum,False
sun_ajlsmnvzmtecxago,museum,"['Human', 'Person', 'Text', 'Indoors', 'Shop']","[99.47190856933594, 99.47190856933594, 70.6302490234375, 67.91809844970703, 58.58245086669922]","['floor', 'text', 'indoor', 'handwriting', 'ceiling']","[0.9993144273757935, 0.987045168876648, 0.9796816110610962, 0.9765127897262573, 0.9192627668380737]","['exhibition', 'room', 'indoors', 'people', 'school']","[0.9851182699203491, 0.9847151041030884, 0.9788610339164734, 0.9775102734565735, 0.9673578143119812]","['Art', 'Font', 'Architecture', 'Calligraphy', 'Visual arts']","[0.7894774, 0.6857238, 0.65451187, 0.63907015, 0.5502874]","['locker room', 'indoors', 'black color', 'ash grey color']","[0.916, 0.916, 0.691, 0.564]",museum,False
sun_bvmtlnkiwicczaja,herb_garden,"['Plant', 'Potted Plant', 'Jar', 'Vase', 'Pottery']","[99.06607818603516, 99.06607818603516, 99.06607818603516, 99.06607818603516, 99.06607818603516]","['outdoor', 'houseplant', 'flowerpot', 'tree', 'plant']","[0.997020959854126, 0.9929368495941162, 0.9879305362701416, 0.9756413698196411, 0.9705798625946045]","['garden', 'pot', 'flower', 'horticulture', 'yard']","[0.9979889392852783, 0.9935973882675171, 0.9925549030303955, 0.9888980388641357, 0.9857736825942993]","['Flowerpot', 'Plant', 'Houseplant', 'Flower', 'Herb']","[0.9758638, 0.92531127, 0.8947184, 0.89133406, 0.8364754]","['garden', 'nature', 'espalier (plant grower)', 'framework', 'supporting structure']","[0.632, 0.632, 0.557, 0.647, 0.647]",herb_garden,False
sun_bowknuqcjiehbmen,herb_garden,"['Plant', 'Outdoors', 'Yard', 'Nature', 'Food']","[97.91653442382812, 85.23397064208984, 82.4796142578125, 82.4796142578125, 68.3569564819336]","['outdoor', 'houseplant', 'plant', 'flower', 'flowerpot']","[0.9889932870864868, 0.8341600298881531, 0.7519559264183044, 0.6562799215316772, 0.6523112058639526]","['leaf', 'flower', 'garden', 'no person', 'flora']","[0.9934048056602478, 0.9916810989379883, 0.9890908002853394, 0.9649035930633545, 0.9633349180221558]","['Flower', 'Plant', 'Botany', 'Leaf', 'Herb']","[0.9745725, 0.92531127, 0.78692406, 0.75946116, 0.7051458]","['lovage', 'herb', 'food seasoning', 'food ingredient', 'food product']","[0.521, 0.568, 0.522, 0.522, 0.522]",herb_garden,False
sun_bcboctumoxwpdefl,herb_garden,"['Machine', 'Wheel', 'Automobile', 'Car', 'Vehicle']","[99.32083129882812, 99.32083129882812, 95.5426254272461, 95.5426254272461, 95.5426254272461]","['grass', 'outdoor', 'car', 'land vehicle', 'vehicle']","[0.9999938011169434, 0.9999266862869263, 0.9842652082443237, 0.9205942153930664, 0.882453203201294]","['garden', 'yard', 'nature', 'flower', 'grass']","[0.9943522810935974, 0.9830156564712524, 0.9785128235816956, 0.9695334434509277, 0.9682284593582153]","['Grass', 'Lawn', 'Yard', 'Vehicle', 'Car']","[0.85048985, 0.8349944, 0.7956512, 0.7215195, 0.6985113]","['fairy ring', 'Parking Lot', 'retaining wall', 'wall', 'fence']","[0.844, 0.531, 0.5, 0.5, 0.5]",herb_garden,False
sun_buhgqccnbhmqgupm,herb_garden,"['Potted Plant', 'Jar', 'Vase', 'Pottery', 'Plant']","[99.98432922363281, 99.98432922363281, 99.98432922363281, 99.98432922363281, 99.98432922363281]","['grass', 'fence', 'outdoor', 'tree', 'plant']","[0.9999780654907227, 0.9995371103286743, 0.9991136789321899, 0.9988847374916077, 0.94256591796875]","['soil', 'farm', 'agriculture', 'garden', 'grass']","[0.9918755888938904, 0.9902039170265198, 0.9860036373138428, 0.9818469285964966, 0.9749981164932251]","['Soil', 'Land lot', 'Grass', 'Garden', 'Farm']","[0.83125985, 0.82445484, 0.76197845, 0.75371873, 0.71947503]","['harrow (cultivator)', 'farm machine', 'machine', 'cold frame', 'protective covering']","[0.705, 0.705, 0.706, 0.56, 0.56]",herb_garden,False
sun_bsyzyysbdvdntyrq,herb_garden,"['Outdoors', 'Garden', 'Plant', 'Gardening', 'Greenhouse']","[97.18053436279297, 97.18053436279297, 88.36289978027344, 72.89763641357422, 58.526187896728516]","['outdoor', 'garden', 'plant', 'dirt', 'vegetable']","[0.9779366254806519, 0.4774026572704315, 0.3037850558757782, 0.24359086155891418, 0.20344239473342896]","['soil', 'leaf', 'agriculture', 'garden', 'farm']","[0.9985727071762085, 0.9916681051254272, 0.9913669228553772, 0.9892475008964539, 0.9852474927902222]","['Soil', 'Plant', 'Compost', 'Garden', 'Vegetable']","[0.8229104, 0.80097383, 0.7675831, 0.7480562, 0.53963906]","['person', 'garden', 'nature', 'garden lettuce', 'herb']","[0.597, 0.684, 0.755, 0.519, 0.52]",herb_garden,False
sun_aeiyxwanvkuthcrx,boathouse,"['Human', 'Person', 'Nature', 'Outdoors', 'Housing']","[99.64180755615234, 99.64180755615234, 99.47325134277344, 99.21906280517578, 98.26140594482422]","['mountain', 'outdoor', 'lake', 'water', 'tree']","[0.9999837875366211, 0.9987756013870239, 0.9532818794250488, 0.905492901802063, 0.8168071508407593]","['water', 'travel', 'no person', 'lake', 'outdoors']","[0.9961898326873779, 0.9894453287124634, 0.9867147207260132, 0.9823232889175415, 0.9806722402572632]","['Highland', 'Water', 'Mountain', 'Natural landscape', 'Wilderness']","[0.9338941, 0.91002715, 0.88974255, 0.8855189, 0.8745309]","['boathouse', 'shed', 'building', 'lake dwelling', 'dwelling']","[0.869, 0.869, 0.869, 0.591, 0.591]",boathouse,False
sun_atimhillnztiwbtg,boathouse,"['Architecture', 'Building', 'Castle', 'Person', 'Human']","[99.87704467773438, 99.87704467773438, 99.87704467773438, 99.59178924560547, 99.59178924560547]","['outdoor', 'tree', 'lake', 'sky', 'water']","[0.9985312223434448, 0.9967263340950012, 0.9881913661956787, 0.983199954032898, 0.9545831084251404]","['architecture', 'water', 'travel', 'river', 'no person']","[0.9943926334381104, 0.982035756111145, 0.9797139167785645, 0.9751912355422974, 0.9744176268577576]","['Waterway', 'Moat', 'River', 'Building', 'Water castle']","[0.9393898, 0.8597568, 0.8509524, 0.8443355, 0.8188522]","['chateau', 'country house', 'building', 'castle', 'fortification']","[0.704, 0.709, 0.788, 0.512, 0.529]",boathouse,False
sun_azdorugzyplfeped,boathouse,"['Water', 'Nature', 'Outdoors', 'Lake', 'River']","[99.7626724243164, 99.63753509521484, 99.39737701416016, 92.38493347167969, 85.89192962646484]","['tree', 'outdoor', 'lake', 'water', 'sky']","[0.9986907839775085, 0.9954137802124023, 0.9892741441726685, 0.9853392839431763, 0.9820109009742737]","['architecture', 'tree', 'water', 'park', 'travel']","[0.9861078262329102, 0.982872724533081, 0.9778509736061096, 0.9722001552581787, 0.9709552526473999]","['Waterway', 'Property', 'Canal', 'River', 'Water']","[0.9301223, 0.8800742, 0.8296598, 0.8095865, 0.8073041]","['boathouse', 'shed', 'building', 'watercraft', 'greenishness color']","[0.948, 0.948, 0.948, 0.782, 0.896]",boathouse,False
sun_aqgtmtcmrinbgier,boathouse,"['Water', 'Waterfront', 'Housing', 'Building', 'Condo']","[99.46112823486328, 98.6195297241211, 94.35406494140625, 94.35406494140625, 93.99447631835938]","['outdoor', 'lake', 'water', 'house', 'ship']","[0.9822858572006226, 0.9732255935668945, 0.9625160694122314, 0.9257411360740662, 0.8923083543777466]","['water', 'architecture', 'house', 'horizontal plane', 'outdoors']","[0.9947707056999207, 0.9927186965942383, 0.9858056902885437, 0.9801826477050781, 0.9787830710411072]","['Water transportation', 'Home', 'Water', 'Property', 'Waterway']","[0.9639098, 0.91802436, 0.91002715, 0.90339285, 0.8662134]","['waterside', 'slope', 'nature', 'boathouse', 'shed']","[0.71, 0.71, 0.71, 0.583, 0.583]",boathouse,False
sun_akiesgjdhptvchox,boathouse,"['Building', 'Architecture', 'Housing', 'House', 'Villa']","[99.53055572509766, 97.71748352050781, 96.8030014038086, 96.10535430908203, 96.10535430908203]","['tree', 'outdoor', 'lake', 'water', 'building']","[0.9997401237487793, 0.999247670173645, 0.9824891090393066, 0.9711720943450928, 0.9187671542167664]","['house', 'architecture', 'outdoors', 'water', 'wood']","[0.9958270788192749, 0.9866023063659668, 0.9724903702735901, 0.9707208871841431, 0.9685295820236206]","['House', 'Property', 'Home', 'Building', 'Cottage']","[0.9643539, 0.9421077, 0.915033, 0.88817066, 0.8430179]","['boathouse', 'shed', 'building', 'lake dwelling', 'dwelling']","[0.821, 0.822, 0.856, 0.615, 0.616]",boathouse,False
