imageName,groundTruth,amazonLabels,amazonScores,azureLabels,azureScores,clarifaiLabels,clarifaiScores,googleLabels,googleScores,watsonLabels,watsonScores,category
Places365_val_00017637,inn,"['Building', 'City', 'Road', 'Street', 'Town']","[99.98026275634766, 99.98026275634766, 99.98026275634766, 99.98026275634766, 99.98026275634766]","['tree', 'outdoor', 'land vehicle', 'vehicle', 'car']","[0.9999058246612549, 0.9997490644454956, 0.966515064239502, 0.9659329652786255, 0.9635567665100098]","['street', 'town', 'house', 'architecture', 'outdoors']","[0.9936718344688416, 0.9851483106613159, 0.9818294048309326, 0.9802743196487427, 0.9801701903343201]","['Motor vehicle', 'Vehicle', 'Car', 'Property', 'Town']","[0.98232454, 0.9509403, 0.920965, 0.90339285, 0.8481104]","['hostel', 'hotel', 'building', 'ambulance', 'car']","[0.626, 0.698, 0.734, 0.578, 0.578]",inn
Places365_val_00006616,beer_garden,"['Human', 'Person', 'Building', 'Hotel', 'Chair']","[99.00926971435547, 99.00926971435547, 93.10505676269531, 91.83021545410156, 90.39324188232422]","['drink', 'outdoor', 'bottle', 'bar', 'restaurant']","[0.9726712703704834, 0.9211093783378601, 0.845313549041748, 0.8140124678611755, 0.7994495630264282]","['bar', 'restaurant', 'drink', 'pub', 'outdoors']","[0.9916885495185852, 0.9853942394256592, 0.9840987324714661, 0.9546241760253906, 0.9329813718795776]","['Bar', 'Drink', 'Pub', 'Distilled beverage']","[0.7749047, 0.7390046, 0.52007675, 0.5097872]","['bar', 'alehouse (tavern)', 'tavern', 'building', 'beer garden']","[0.7, 0.574, 0.718, 0.719, 0.544]",beer_garden
Places365_val_00025620,beer_garden,"['Plant', 'Vegetation', 'Bush', 'Tree', 'Outdoors']","[99.99369049072266, 99.99369049072266, 99.91264343261719, 99.86454010009766, 99.86454010009766]","['person', 'clothing', 'outdoor', 'tree', 'people']","[0.9997896552085876, 0.9917378425598145, 0.9778890609741211, 0.9518176317214966, 0.9518172740936279]","['people', 'adult', 'child', 'woman', 'crowd']","[0.9966624975204468, 0.9741594791412354, 0.9525150060653687, 0.9495457410812378, 0.9440176486968994]","['People', 'Community', 'Crowd', 'Natural environment', 'Tree']","[0.94334805, 0.89163476, 0.8870907, 0.8714959, 0.81386495]","['person', 'beer garden', 'tavern', 'building', 'fieldwork']","[0.596, 0.781, 0.781, 0.781, 0.564]",beer_garden
Places365_val_00036261,beer_garden,"['Person', 'Human', 'Supper', 'Dinner', 'Food']","[99.82264709472656, 99.82264709472656, 92.07170867919922, 92.07170867919922, 92.07170867919922]","['person', 'clothing', 'tree', 'outdoor', 'bottle']","[0.9998666048049927, 0.9907811880111694, 0.9790236949920654, 0.9023571014404297, 0.8942574262619019]","['woman', 'people', 'adult', 'man', 'group']","[0.9957125186920166, 0.9924381375312805, 0.9908967018127441, 0.9841325283050537, 0.9706219434738159]","['Tree', 'Event', 'Recreation', 'Picnic', 'Table']","[0.74697447, 0.6704324, 0.59429896, 0.5926448, 0.58647066]","['wine lover', 'person', 'cookout', 'picnic', 'meal']","[0.61, 0.721, 0.582, 0.649, 0.649]",beer_garden
Places365_val_00026786,beer_garden,"['Person', 'Human', 'Crowd', 'Plant', 'Audience']","[99.88616180419922, 99.88616180419922, 99.15567016601562, 76.02327728271484, 68.58119201660156]","['tree', 'outdoor', 'person', 'clothing', 'people']","[0.9999529123306274, 0.9997199177742004, 0.9955554008483887, 0.9896581172943115, 0.9890240430831909]","['crowd', 'people', 'city', 'street', 'road']","[0.9935476183891296, 0.9934453964233398, 0.9920193552970886, 0.9849119186401367, 0.9793393015861511]","['Crowd', 'People', 'Community', 'Event', 'Tree']","[0.94988173, 0.93702155, 0.91162074, 0.8965225, 0.74697447]","['person', 'Shopping', 'crowd', 'people', 'caber (wooden pole)']","[0.596, 0.787, 0.574, 0.604, 0.567]",beer_garden
Places365_val_00006413,beer_garden,"['Restaurant', 'Human', 'Person', 'Cafe', 'Cafeteria']","[99.98396301269531, 99.76409149169922, 99.76409149169922, 99.7177505493164, 94.19712829589844]","['person', 'table', 'clothing', 'man', 'furniture']","[0.9979723691940308, 0.9718079566955566, 0.9630903005599976, 0.9142805337905884, 0.8378664255142212]","['man', 'woman', 'people', 'restaurant', 'table']","[0.9908576607704163, 0.9902739524841309, 0.9852136969566345, 0.9837724566459656, 0.9834491014480591]","['Water', 'Leisure', 'Table', 'Lunch', 'Restaurant']","[0.8073041, 0.68095535, 0.6722553, 0.6596881, 0.6272306]","['person', 'cafe', 'restaurant', 'building', 'indoors']","[0.796, 0.72, 0.81, 0.81, 0.792]",beer_garden
Places365_val_00017997,waiting_room,"['Indoors', 'Room', 'Waiting Room', 'Lobby', 'Furniture']","[99.9172134399414, 99.9172134399414, 98.7988510131836, 98.23723602294922, 94.38447570800781]","['floor', 'indoor', 'couch', 'interior', 'studio couch']","[0.9991438984870911, 0.9967665672302246, 0.9848659038543701, 0.9390750527381897, 0.9282429218292236]","['indoors', 'contemporary', 'sofa', 'interior design', 'furniture']","[0.9989891648292542, 0.9982527494430542, 0.9969815015792847, 0.9954437017440796, 0.9949394464492798]","['Interior design', 'Room', 'Property', 'Ceiling', 'Building']","[0.9662109, 0.946966, 0.93441737, 0.92299694, 0.91946477]","['partition', 'indoors', 'drawing room', 'furnishing', 'sage green color']","[0.887, 0.917, 0.505, 0.5, 0.711]",waiting_room
Places365_val_00005526,waiting_room,"['Room', 'Indoors', 'Living Room', 'Interior Design', 'Couch']","[99.96454620361328, 99.96454620361328, 99.96454620361328, 99.61762237548828, 99.09326934814453]","['indoor', 'floor', 'couch', 'house', 'room']","[0.9949442148208618, 0.9916611909866333, 0.9736329317092896, 0.9733408689498901, 0.95394366979599]","['room', 'furniture', 'inside', 'chair', 'seat']","[0.9979310035705566, 0.9978418350219727, 0.9962503910064697, 0.9945662021636963, 0.9945647716522217]","['Living room', 'Room', 'Blue', 'Interior design', 'Furniture']","[0.98770565, 0.97098, 0.9666987, 0.9371595, 0.93325937]","['living room', 'indoors', 'parlor', 'blue color', 'steel blue color']","[0.941, 0.959, 0.5, 0.866, 0.541]",waiting_room
Places365_val_00022913,waiting_room,"['Living Room', 'Indoors', 'Room', 'Furniture', 'Lobby']","[99.94879150390625, 99.94879150390625, 99.94879150390625, 97.939453125, 97.77632141113281]","['floor', 'indoor', 'living', 'room', 'vase']","[0.9967933893203735, 0.9959379434585571, 0.9891435503959656, 0.988895058631897, 0.9887799024581909]","['room', 'furniture', 'sofa', 'indoors', 'rug']","[0.9995664358139038, 0.9995661973953247, 0.9984962940216064, 0.9979244470596313, 0.9975250959396362]","['Room', 'Living room', 'Interior design', 'Furniture', 'Property']","[0.9741368, 0.97011936, 0.95383376, 0.9343113, 0.92951035]","['living room', 'indoors', 'parlor', 'family room', 'drawing room']","[0.799, 0.95, 0.711, 0.502, 0.5]",waiting_room
Places365_val_00009132,waiting_room,"['Chair', 'Furniture', 'Room', 'Lobby', 'Indoors']","[98.3119125366211, 98.3119125366211, 96.70013427734375, 96.70013427734375, 96.70013427734375]","['table', 'chair', 'floor', 'coffee table', 'house']","[0.9869108200073242, 0.9384119510650635, 0.9192126393318176, 0.9094119071960449, 0.7759392261505127]","['inside', 'seat', 'room', 'table', 'chair']","[0.9967936277389526, 0.9952151775360107, 0.9948394298553467, 0.9945368766784668, 0.9936608076095581]","['Green', 'Room', 'Interior design', 'Furniture', 'Property']","[0.93541044, 0.93483907, 0.9179576, 0.89266545, 0.8800742]","['reception room', 'indoors', 'lounge', 'screen', 'protective covering']","[0.557, 0.756, 0.545, 0.523, 0.523]",waiting_room
Places365_val_00022410,waiting_room,"['Chair', 'Furniture', 'Lamp', 'Table Lamp', 'Indoors']","[98.99384307861328, 98.99384307861328, 97.82098388671875, 91.59697723388672, 91.4907455444336]","['wall', 'floor', 'room', 'indoor', 'chair']","[0.9995551109313965, 0.9969677925109863, 0.9848805069923401, 0.981835126876831, 0.967151939868927]","['furniture', 'indoors', 'room', 'chair', 'table']","[0.9992914199829102, 0.9980992674827576, 0.9980939626693726, 0.9977062344551086, 0.9975111484527588]","['Room', 'Furniture', 'Property', 'Lighting', 'Interior design']","[0.96483195, 0.91435426, 0.90339285, 0.8671579, 0.8583853]","['lounge', 'indoors', 'room light', 'light source', 'living room']","[0.732, 0.89, 0.645, 0.647, 0.604]",waiting_room
Places365_val_00001588,orchard,"['Plant', 'Flower', 'Blossom', 'Lupin', 'Petal']","[99.91375732421875, 99.2554931640625, 99.2554931640625, 96.35614013671875, 78.80419158935547]","['plant', 'flower', 'lavender', 'lilac', 'flora']","[0.9985365867614746, 0.9943997859954834, 0.9872177839279175, 0.9476203918457031, 0.9011902809143066]","['flower', 'flora', 'nature', 'lupine', 'field']","[0.998072624206543, 0.9967385530471802, 0.9946790933609009, 0.9913648962974548, 0.9858596324920654]","['Flower', 'Flowering plant', 'Plant', 'Lavender', 'Purple']","[0.99559903, 0.98545843, 0.9635069, 0.9375201, 0.8564831]","['English lavender', 'plant', 'spike lavender', 'fragrant orchid', 'orchid']","[0.623, 0.868, 0.564, 0.531, 0.618]",orchard
Places365_val_00021857,orchard,"['Building', 'Bunker', 'Castle', 'Architecture', 'Fort']","[99.9417724609375, 99.9417724609375, 91.33145904541016, 91.33145904541016, 79.54092407226562]","['outdoor', 'grass', 'sky', 'tree', 'plant']","[0.9996681213378906, 0.9989033341407776, 0.9928289651870728, 0.9908210039138794, 0.8511821031570435]","['tree', 'landscape', 'nature', 'grass', 'ancient']","[0.976569414138794, 0.9750445485115051, 0.9709099531173706, 0.9682841300964355, 0.9599683880805969]","['Tree', 'Vegetation', 'Nature reserve', 'Natural landscape', 'Grass']","[0.9549186, 0.924424, 0.88618094, 0.8855189, 0.83816504]","['yew (tree/shrub)', 'tree', 'plant', 'hedge', 'fence']","[0.623, 0.722, 0.722, 0.554, 0.554]",orchard
Places365_val_00021719,orchard,"['Plant', 'Flower', 'Blossom', 'Grass', 'Vegetation']","[99.68860626220703, 98.4572982788086, 98.4572982788086, 87.02606201171875, 65.14295196533203]","['plant', 'flower', 'flora']","[0.9643259048461914, 0.8932173252105713, 0.8735650181770325]","['nature', 'no person', 'summer', 'outdoors', 'flora']","[0.9962795972824097, 0.9960364699363708, 0.9917136430740356, 0.9895783066749573, 0.986263632774353]","['Flowering plant', 'Plant', 'water smartweed', 'Flower', 'Grass family']","[0.98545843, 0.9635069, 0.928913, 0.87943393, 0.8290492]","['stelis', 'orchid', 'flower', 'flowering plant', 'plant']","[0.631, 0.631, 0.633, 0.633, 0.777]",orchard
Places365_val_00007383,orchard,"['Plant', 'Tennis', 'Tennis Ball', 'Ball', 'Sports']","[99.74138641357422, 99.41654205322266, 99.41654205322266, 99.41654205322266, 99.41654205322266]","['tree', 'outdoor', 'food', 'apple', 'fruit']","[0.9998838305473328, 0.9978437423706055, 0.9298691749572754, 0.8609845638275146, 0.8426021337509155]","['fruit', 'food', 'pasture', 'apple', 'grow']","[0.9975270628929138, 0.9943486452102661, 0.9907249808311462, 0.9891639947891235, 0.9888865947723389]","['Fruit tree', 'Fruit', 'Plant', 'Tree', 'Apple']","[0.9542467, 0.9387634, 0.9138531, 0.8723194, 0.84717035]","['Golden Delicious', 'eating apple', 'apple', 'pome', 'fruit']","[0.9, 0.925, 0.926, 0.938, 0.938]",orchard
Places365_val_00028196,orchard,"['Bush', 'Plant', 'Vegetation', 'Person', 'Human']","[99.8741226196289, 99.8741226196289, 99.8741226196289, 99.8025894165039, 99.8025894165039]","['tree', 'grass', 'outdoor', 'sky', 'clothing']","[0.9999948740005493, 0.9998037815093994, 0.9997842311859131, 0.9887358546257019, 0.9761372804641724]","['people', 'adult', 'outdoors', 'portrait', 'man']","[0.9931748509407043, 0.9815176725387573, 0.9802172183990479, 0.972693681716919, 0.9713411331176758]","['Community', 'Adaptation', 'Plantation']","[0.88639617, 0.81252843, 0.5181264]","['croquet', 'athletic game', 'sport', 'touch football', 'contact sport']","[0.56, 0.56, 0.654, 0.527, 0.527]",orchard
Places365_val_00008760,farm,"['Bush', 'Plant', 'Vegetation', 'Nature', 'Field']","[99.99996948242188, 99.99996948242188, 99.99996948242188, 99.54878234863281, 99.14862823486328]","['grass', 'outdoor', 'sky', 'plant', 'cactus']","[0.999954104423523, 0.9998009204864502, 0.9994803667068481, 0.9945952892303467, 0.9833120703697205]","['outdoors', 'flora', 'nature', 'flower', 'sky']","[0.9929602146148682, 0.992390513420105, 0.987424373626709, 0.9843233823776245, 0.9835288524627686]","['Vegetation', 'Natural landscape', 'Plant', 'Plant community', 'Flower']","[0.924424, 0.8855189, 0.86467296, 0.84200597, 0.82789433]","['Joshua tree', 'plant', 'cholla', 'succulent', 'tree']","[0.769, 0.938, 0.733, 0.733, 0.796]",farm
Places365_val_00008100,farm,"['Slope', 'Handrail', 'Banister', 'Wall', 'Outdoors']","[99.99978637695312, 99.92571258544922, 99.92571258544922, 96.98482513427734, 70.62124633789062]","['grass', 'ground', 'sky', 'stairs', 'plant']","[0.9943877458572388, 0.9507238864898682, 0.8146981000900269, 0.7913743257522583, 0.5978603959083557]","['building', 'architecture', 'house', 'guidance', 'step']","[0.9754104614257812, 0.973047137260437, 0.9706816077232361, 0.9636497497558594, 0.9618279933929443]","['Wall', 'Stairs', 'Grass', 'Soil', 'Lawn']","[0.93331987, 0.8658032, 0.798715, 0.6371766, 0.60524887]","['parapet (low wall)', 'wall', 'parapet (fortification)', 'fortification', 'defensive structure']","[0.614, 0.731, 0.546, 0.56, 0.579]",farm
Places365_val_00024770,farm,"['Field', 'Nature', 'Outdoors', 'Building', 'Countryside']","[98.27179718017578, 97.62088775634766, 96.7029800415039, 94.668212890625, 90.86368560791016]","['grass', 'sky', 'outdoor', 'field', 'cloud']","[1.0, 0.9997829794883728, 0.9995032548904419, 0.997196614742279, 0.944955587387085]","['agriculture', 'landscape', 'grass', 'field', 'farm']","[0.9940224289894104, 0.9937009811401367, 0.9930576086044312, 0.9910799264907837, 0.9863272905349731]","['Grassland', 'Natural landscape', 'Field', 'Pasture', 'Farm']","[0.96021366, 0.95745, 0.95712185, 0.95643765, 0.9279268]","['herbage', 'herb', 'plant', 'eatage', 'fodder']","[0.796, 0.796, 0.796, 0.521, 0.564]",farm
Places365_val_00008168,farm,"['Person', 'Human', 'Plant', 'Path', 'Ditch']","[97.52487182617188, 97.52487182617188, 81.87266540527344, 81.60154724121094, 80.71623992919922]","['grass', 'sky', 'outdoor', 'field', 'cloud']","[0.9999943971633911, 0.9936137199401855, 0.9924023151397705, 0.929551362991333, 0.5402182340621948]","['agriculture', 'farm', 'field', 'outdoors', 'fence']","[0.9892603158950806, 0.987398624420166, 0.9872022867202759, 0.9813711643218994, 0.9811750650405884]","['Pasture', 'Land lot', 'Fence', 'Natural environment', 'Farm']","[0.9582131, 0.9478609, 0.90791625, 0.8714959, 0.86525184]","['person', 'cultivated land', 'herbage', 'herb', 'plant']","[0.599, 0.549, 0.541, 0.541, 0.541]",farm
Places365_val_00034004,farm,"['Field', 'Grassland', 'Outdoors', 'Nature', 'Sky']","[99.9281234741211, 93.18659973144531, 93.18659973144531, 76.13349914550781, 76.13349914550781]","['grass', 'outdoor', 'landscape', 'cloud', 'nature']","[0.9997888803482056, 0.9925935864448547, 0.9664336442947388, 0.9626835584640503, 0.9372285604476929]","['no person', 'sunset', 'landscape', 'sky', 'dusk']","[0.9875324368476868, 0.9865272045135498, 0.9854074120521545, 0.9821220636367798, 0.9809247255325317]","['Natural landscape', 'Nature', 'Sky', 'Field', 'Natural environment']","[0.9740803, 0.9699682, 0.965878, 0.9224965, 0.8934931]","['hillock', 'hill', 'nature', 'steppe', 'hillside']","[0.69, 0.71, 0.823, 0.622, 0.585]",farm
Places365_val_00013946,highway,"['Field', 'Outdoors', 'Nature', 'Sky', 'Cloud']","[98.92761993408203, 98.76559448242188, 98.33439636230469, 93.29524993896484, 91.64170837402344]","['cloud', 'sky', 'landscape', 'nature', 'clouds']","[0.9880919456481934, 0.9283705949783325, 0.8779116868972778, 0.7062503099441528, 0.6612815856933594]","['sky', 'nature', 'sunset', 'water', 'cloud']","[0.9831355810165405, 0.9816557168960571, 0.9794595241546631, 0.9793213605880737, 0.9764183163642883]","['Sky', 'Nature', 'Natural landscape', 'Horizon', 'Field']","[0.9801667, 0.9596612, 0.9398156, 0.93924, 0.93111604]","['steppe', 'Sunset', 'plain', 'natural elevation', 'nature']","[0.69, 0.623, 0.5, 0.594, 0.599]",highway
Places365_val_00009808,highway,"['Human', 'Person', 'Transportation', 'Vehicle', 'Motorcycle']","[99.63742065429688, 99.63742065429688, 98.67267608642578, 98.67267608642578, 98.67267608642578]","['outdoor', 'motorcycle', 'road', 'helmet', 'ground']","[0.9990887641906738, 0.9977174997329712, 0.9891161322593689, 0.9702175855636597, 0.955497682094574]","['bike', 'race', 'seated', 'hurry', 'motorcyclist']","[0.998625636100769, 0.9961553812026978, 0.9948307275772095, 0.9946616291999817, 0.9919637441635132]","['Motorcycle', 'Motorcycle racer', 'Motorcycle helmet', 'Motor vehicle', 'Helmet']","[0.9861881, 0.9787102, 0.96316445, 0.96272266, 0.9442612]","['motorcyclist', 'traveler', 'person', 'motorcycling', 'sport']","[0.826, 0.884, 0.884, 0.779, 0.779]",highway
Places365_val_00016706,highway,"['Road', 'Highway', 'Freeway', 'Town', 'Street']","[99.97593688964844, 99.97593688964844, 99.97593688964844, 57.73870849609375, 57.73870849609375]","['scene', 'way', 'sky', 'road', 'outdoor']","[0.9995702505111694, 0.9993638396263123, 0.9985498189926147, 0.998245120048523, 0.9909366965293884]","['road', 'transportation system', 'car', 'asphalt', 'street']","[0.9992878437042236, 0.9947028160095215, 0.9945578575134277, 0.9941712617874146, 0.9935123920440674]","['Road', 'Highway', 'Lane', 'Freeway', 'Asphalt']","[0.9967836, 0.99351496, 0.96577007, 0.96069556, 0.94636923]","['Highway', 'carriageway', 'road', 'gray color']","[0.981, 0.5, 0.5, 0.994]",highway
Places365_val_00019485,highway,"['Night Life', 'Road', 'Urban', 'City', 'Building']","[99.9957275390625, 92.81752014160156, 88.03540802001953, 88.03540802001953, 88.03540802001953]","['outdoor', 'sky', 'street light', 'light', 'red']","[0.99901282787323, 0.9924857020378113, 0.9840527772903442, 0.9305417537689209, 0.7411307692527771]","['light', 'dark', 'road', 'street', 'illuminated']","[0.9846683144569397, 0.9788224697113037, 0.9735161066055298, 0.9731396436691284, 0.9608861207962036]","['Street light', 'Night', 'Lighting', 'Light fixture', 'Sky']","[0.9811943, 0.9693183, 0.9446454, 0.9308163, 0.92132545]","['streetlight', 'lamp', 'fairy light (christmas light)', 'light source', 'floodlight']","[0.774, 0.777, 0.503, 0.761, 0.5]",highway
Places365_val_00017718,highway,"['Nature', 'Outdoors', 'Mountain', 'Freeway', 'Highway']","[98.5010986328125, 93.17707061767578, 92.26102447509766, 77.77960205078125, 77.77960205078125]","['tree', 'train', 'way', 'road', 'track']","[0.9988312125205994, 0.9976053237915039, 0.9959191679954529, 0.9933120608329773, 0.988408088684082]","['road', 'highway', 'no person', 'outdoors', 'tree']","[0.9956573247909546, 0.9884456396102905, 0.9873309135437012, 0.9861612915992737, 0.9861599206924438]","['Land lot', 'Geological phenomenon', 'Natural landscape', 'Aerial photography', 'Thoroughfare']","[0.8912739, 0.89117074, 0.8855189, 0.8447431, 0.79230386]","['divided highway', 'road', 'highway', 'autobahn (highway)', 'autostrada (highway)']","[0.745, 0.962, 0.713, 0.588, 0.5]",highway
